Molecule_ID,library_tag,Standardized_Molecule_Smiles,Standardized_Molecule_InChIKey,IsInBSCpaper,BSC_name,IC50 (uM)_BSC,PIC50_BSC,IsInGHDDI,parameter_GHDDI,value_GHDDI,unit_GHDDI,PX_GHDDI,Target_name_GHDDI,IsInIntegrity,Min Value_Integrity,PIC50_Integrity,Source_Integrity,Mechanism of Action,IsInGostar,GVK_ID_Gostar,reference_Gostar,source_Gostar,std_activity_type_Gostar,standard_uom_Gostar,activity_value_Gostar,PIC50_Gostar,Binder,References COVID-19,activity COVID-19,pIC50 COVID-19,pIC50>6,pIC50>5
14223,virtual,CC(C)(C)NC(=O)[C@H](N(C(=O)Cn1nnc2ccccc12)c3ccc(NC(=O)c4oncc4)cc3)c5ccsc5,MWRTVEONKVGXNK-RUZDIDTESA-N,yes,13k_26uM,26,"4,59",no,,,,,,no,,,,,no,,,,,,,,NON COVALENT,,,,no,no
14224,virtual,CC(C)COC(=O)Nc1ccc(cc1)N([C@@H](C(=O)NC(C)(C)C)c2ccsc2)C(=O)Cn3nnc4ccccc34,SHCNGYWDKRQJSZ-AREMUKBSSA-N,yes,13l_inactive,1000,"3,00",no,,,,,,no,,,,,no,,,,,,,,NON COVALENT,,,,no,no
14225,virtual,O=C(Cn1nnc2ccccc12)N(Cc3ccsc3)c4ccc(NC(=O)c5ccccc5)cc4,WHSQOXMSNUWORU-UHFFFAOYSA-N,yes,16h_mt100uM,100,"4,00",no,,,,,,no,,,,,no,,,,,,,,NON COVALENT,,,,no,no
14226,virtual,O=C(Cn1nnc2ccccc12)N(Cc3ccsc3)c4ccc(Nc5ccccc5)cc4,WAFJKLYJZSFCMD-UHFFFAOYSA-N,yes,16k_1.5uM,"1,5","5,82",no,,,,,,no,,,,,no,,,,,,,,NON COVALENT,,,,no,yes
14260,virtual,CCCCCCCCCCCCCCC(Br)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-],ACGDWZIDYDEKBV-BTMGADRYSA-N,no,,,,no,,,,,,no,,,,,yes,380678,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,3,"5,52",,,,,no,yes
14261,virtual,Nc1ccc(cc1N)C(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3Cl)[N+](=O)[O-],VIAXTYRQASMVQR-FQEVSTJZSA-N,no,,,,no,,,,,,no,,,,,yes,380679,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,2,"5,70",,,,,no,yes
14262,virtual,[O-][N+](=O)c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)C=Cc3c[nH]c4ccccc34)c(Cl)c1,CUDFJLMRKQOMGF-DEOSSOPVSA-N,no,,,,no,,,,,,no,,,,,yes,380680,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,3,"5,52",,,,,no,yes
14263,virtual,O=C(N[C@@H](CC1CCCC1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc3ccccc3)\C=C\c4ccccc4,WKUXHSLNRCEEER-XBVLGBTFSA-N,no,,,,no,,,,,,,"1,27E-06","5,90","Zhang, L.; Daizong, L.; Kusov, Y.; et al.",,no,,,,,,,,,,,,no,yes
14263,virtual,CON=C(C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-])c3csc(N)n3,YVHCCAZXKXNWEV-INIZCTEOSA-N,no,,,,no,,,,,,no,,,,,yes,380681,"J. Med. Chem., 2005, 48 (13), 4469-4473",SARS CORONAVIRUS,IC50,uM,7,"5,15",,,,,no,yes
14264,virtual,O=C(N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCc3ccccc3)\C=C\c4ccccc4,HHTZOKXHIVFPOJ-OZVVNNKUSA-N,no,,,,no,,,,,,,"2,4E-07","6,62","Zhang, L.; Daizong, L.; Kusov, Y.; et al.",,no,,,,,,,,,,,,yes,yes
14264,virtual,Oc1c(Sc2cc(Cl)cc(c2O)[N+](=O)[O-])cc(Cl)cc1[N+](=O)[O-],ZAOJWJAARUYTMA-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,3105365,"Biochem. Biophys. Res. Commun., 2005, 333 (1), 194-199",ESCHERICHIA COLI,IC50,uM,"9,2","5,04",,,,,no,yes
14265,virtual,Brc1cccc(\C=C\C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)c1,IDHUSOHEXWRKIE-LPCYXGDASA-N,no,,,,no,,,,,,,7E-07,"6,15","Kumar, V.; Shin, J.S.; Shie, J.J.; Ku, K.B.; Kim, C.; Go, Y.Y.; Huang, K.F.; Kim, M.; Liang, P.H.",,no,,,,,,,,,,,,yes,yes
14265,virtual,CC(=O)Oc1c(Cl)cc(Cl)c(Cl)c1Sc2c(Cl)c(Cl)cc(Cl)c2OC(=O)C,LRQGLGUUTAFTJW-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,3105366,"Biochem. Biophys. Res. Commun., 2005, 333 (1), 194-199",ESCHERICHIA COLI,IC50,uM,"7,6","5,12",,,,,no,yes
14268,virtual,CCOC(=O)C=C[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)C=Cc3ccc(cc3)[N+](=O)[O-],XAYRYKDJTCRRDA-IAPPQJPRSA-N,no,,,,no,,,,,,no,,,,,yes,3808640,"Bioorg. Med. Chem., 2005, 13 (17), 5240-5252",SARS CORONAVIRUS,Ki,uM,"2,48","5,61",,,,,no,yes
14269,virtual,CCOC(=O)\C=C\[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)\C=C\c3ccc(OC)cc3OC,ACACSUQRMWRCPB-FUNSLCGPSA-N,no,,,,no,,,,,,no,,,,,yes,3808642,"Bioorg. Med. Chem., 2005, 13 (17), 5240-5252",SARS CORONAVIRUS,IC50,uM,10,"5,00",,,,,no,yes
14270,virtual,CCOC(=O)\C=C\[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2ccccc2)NC(=O)\C=C\c3ccc4OCOc4c3,PQLARAJPSQMPIR-PKDKPTJCSA-N,no,,,,no,,,,,,no,,,,,yes,3808643,"Bioorg. Med. Chem., 2005, 13 (17), 5240-5252",SARS CORONAVIRUS,IC50,uM,7,"5,15",,,,,no,yes
14271,virtual,CCCCN1C(=O)C(=O)c2cc(I)ccc12,DKYBERVCUALHHG-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,3855815,"J. Med. Chem., 2006, 49 (12), 3440-3443",ESCHERICHIA COLI,Ki,uM,"6,6E-05","10,18",,,,,yes,yes
14272,virtual,Ic1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1,GXSCFBFBNQZZJL-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,3855816,"J. Med. Chem., 2006, 49 (12), 3440-3443",ESCHERICHIA COLI,Ki,uM,5E-05,"10,30",,,,,yes,yes
14273,virtual,Ic1ccc2N(Cc3ccc4ccccc4c3)C(=O)C(=O)c2c1,DTZJIZCNNNVZIT-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,3855817,"J. Med. Chem., 2006, 49 (12), 3440-3443",ESCHERICHIA COLI,Ki,uM,1E-06,"12,00",,,,,yes,yes
14274,virtual,CN1C(=O)C(=O)c2cc(ccc12)C(=O)N,QUFAZQGZSQBRME-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,3855829,"J. Med. Chem., 2006, 49 (12), 3440-3443",ESCHERICHIA COLI,Ki,uM,"7,1E-05","10,15",,,,,yes,yes
14275,virtual,CCCN1C(=O)C(=O)c2cc(ccc12)C(=O)N,UPFRLUKDHMINPH-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,3855830,"J. Med. Chem., 2006, 49 (12), 3440-3443",ESCHERICHIA COLI,Ki,uM,"2,5E-05","10,60",,,,,yes,yes
14276,virtual,CCCCN1C(=O)C(=O)c2cc(ccc12)C(=O)N,HRVIHQDVDQVYBE-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,3855831,"J. Med. Chem., 2006, 49 (12), 3440-3443",ESCHERICHIA COLI,Ki,uM,"1,9E-05","10,72",,,,,yes,yes
14277,virtual,NC(=O)c1ccc2N(Cc3ccccc3)C(=O)C(=O)c2c1,GNHGMLHHGVQGSW-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,3855832,"J. Med. Chem., 2006, 49 (12), 3440-3443",ESCHERICHIA COLI,Ki,uM,"1,3E-05","10,89",,,,,yes,yes
14278,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)C)C(C)O)C(=O)N[C@@H](CCC(=O)N)C=O,RCTSXZKKPWTZTE-NXLMLMEISA-N,no,,,,no,,,,,,no,,,,,yes,6016273,"Chembiochem., 2006, 7 (7), 1048-1055",VIRUS,IC50,uM,"7,5","5,12",,,,,no,yes
14279,virtual,CC(O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(=O)N)C=O,HMLQCXKUNOFOHB-PDVSLNAOSA-N,no,,,,no,,,,,,no,,,,,yes,6016280,"Chembiochem., 2006, 7 (7), 1048-1055",VIRUS,IC50,uM,"7,5","5,12",,,,,no,yes
14280,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)C)C(C)O)C(=O)N[C@@H](CCC(=O)N)C=O,PKDXLSQSMHDIIL-JNDOYJFTSA-N,no,,,,no,,,,,,no,,,,,yes,6016285,"Chembiochem., 2006, 7 (7), 1048-1055",VIRUS,IC50,uM,10,"5,00",,,,,no,yes
14281,virtual,Clc1cncc(OC(=O)c2oc3ccccc3c2)c1,QHBWMDVARYUYJW-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,6058854,"J. Med. Chem., 2007, 50 (8), 1850-1864",HUMAN,IC50,nM,170,"6,77",,,,,yes,yes
14282,virtual,Clc1cncc(OC(=O)c2cc3ccccc3s2)c1,MNUHXGJUYTWVLU-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,6058864,"J. Med. Chem., 2007, 50 (8), 1850-1864",HUMAN,IC50,nM,95,"7,02",,,,,yes,yes
14283,virtual,Clc1cncc(OC(=O)c2cscn2)c1,CSEAAOWXHPFATP-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,6058865,"J. Med. Chem., 2007, 50 (8), 1850-1864",HUMAN,IC50,nM,270,"6,57",,,,,yes,yes
14284,virtual,COc1cccc(c1)C(=O)Oc2cncc(Cl)c2,UIXQHURPUVBNCZ-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,6058866,"J. Med. Chem., 2007, 50 (8), 1850-1864",HUMAN,IC50,nM,340,"6,47",,,,,yes,yes
14288,virtual,COC(=O)c1oc2nc(cc(O)c2c1)C(F)(F)F,GVLGEIBBRVFSKV-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,6147812,"Curr. Pharm. Des., 2006, 12 (35), 4555-4564",,IC50,uM,7,"5,15",,,,,no,yes
14289,virtual,Nc1nc2nc3nc(N)sc3cc2s1,YEXRTWOVQNJHLF-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,6147813,"Curr. Pharm. Des., 2006, 12 (35), 4555-4564",,IC50,uM,"2,6","5,59",,,,,no,yes
14290,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)C(C)C)[C@H](C)Oc1ccccc1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)CN3NC(=O)c4c(cccc4[N+](=O)[O-])C3=O,RRBHMEMSIIRODB-NUXVIURZSA-N,no,,,,no,,,,,,no,,,,,yes,6147818,"Curr. Pharm. Des., 2006, 12 (35), 4555-4564",,IC50,uM,"0,6","6,22",,,,,yes,yes
14291,virtual,CNc1ccc(cc1)C(=O)On2nnc3ccccc23,JXCSDPIXSVMCBQ-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,13065778,"Chem. Biol., 2006, 13 (3), 235-236",,Ki,nM,21,"7,68",,,,,yes,yes
14292,virtual,Nc1ccccc1C(=O)On2nnc3ccccc23,JPKNQONFNZKKLX-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,13065781,"Chem. Biol., 2006, 13 (3), 261-268",,IC50,uM,"0,2","6,70",,,,,yes,yes
14293,virtual,O=C(On1nnc2ccccc12)c3ccc4[nH]cnc4c3,ZVXNOBBLRBKRCE-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,13065788,"Chem. Biol., 2006, 13 (3), 261-268",,Ki,nM,"22,9","7,64",,,,,yes,yes
14294,virtual,O=C(On1nnc2ccccc12)c3cc4ccccc4[nH]3,ZDPADJJUIZEJSZ-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,13065790,"Chem. Biol., 2006, 13 (3), 261-268",,Ki,nM,"12,3","7,91",,,,,yes,yes
14295,virtual,Fc1ccc2[nH]c(cc2c1)C(=O)On3nnc4ccccc34,PAEPADFRKKOUIH-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,13065791,"Chem. Biol., 2006, 13 (3), 261-268",,Ki,nM,"13,8","7,86",,,,,yes,yes
14296,virtual,CCN(CC)c1ccc(cc1)C(=O)Cn2nnc3ccccc23,WRMOHNVAGALKPX-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,13065793,"Chem. Biol., 2006, 13 (3), 261-268",,Ki,uM,1,"6,00",,,,,yes,yes
14297,virtual,CNc1ccc(cc1)C(=O)Cn2nnc3ccccc23,VMXNOKTVCNUECJ-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,13065796,"Chem. Biol., 2006, 13 (3), 261-268",,Ki,uM,"4,5","5,35",,,,,no,yes
14298,virtual,CN(C)c1ccc(cc1)C(=O)Cn2nnc3ccccc23,ARWVNIIKICSUOA-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,13065797,"Chem. Biol., 2006, 13 (3), 261-268",,Ki,uM,"6,7","5,17",,,,,no,yes
14299,virtual,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O,QGJZLNKBHJESQX-ULZDWRHHSA-N,no,,,,no,,,,,,no,,,,,yes,121498177,"Nat. Prod. Rep., 2009, 26 (10), 1321-1344",,Ki,uM,"8,2","5,09",,,,,no,yes
14300,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1ccccc1)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nccs3,OEHMVLCWSGJQFL-CHLMOITFSA-N,no,,,,no,,,,,,no,,,,,yes,121613946,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"6,8","5,17",,,,,no,yes
14301,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc(C)c(C)s3,ZWHYRYQLLXZDJK-QORCZRPOSA-N,no,,,,no,,,,,,no,,,,,yes,121613947,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,2,"5,70",,,,,no,yes
14302,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1ccccc1)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,APIXGBAHHCHXMO-WWZJJOFDSA-N,no,,,,no,,,,,,no,,,,,yes,121613949,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"2,3","5,64",,,,,no,yes
14303,virtual,COc1ccc(OCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3)cc1,DYFSDLMESFFYEO-KXDOSHFCSA-N,no,,,,no,,,,,,no,,,,,yes,121613950,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"0,92","6,04",,,,,yes,yes
14304,virtual,COc1ccccc1OCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,RPOYYSONLSKNCC-PNZZBEOWSA-N,no,,,,no,,,,,,no,,,,,yes,121613951,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"1,9","5,72",,,,,no,yes
14305,virtual,COc1cccc(OCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3)c1,IWZSFDORUMHIJN-KXDOSHFCSA-N,no,,,,no,,,,,,no,,,,,yes,121613952,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"0,75","6,12",,,,,yes,yes
14306,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1ccc(O)cc1)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,ORLPJQUZUWTHRB-QIBSBUDHSA-N,no,,,,no,,,,,,no,,,,,yes,121613953,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"1,2","5,92",,,,,no,yes
14307,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1ccc(cc1)N(C)C)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,VEMALIBHQMNWOA-GCIMQLSOSA-N,no,,,,no,,,,,,no,,,,,yes,121613954,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"0,65","6,19",,,,,yes,yes
14308,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1ccc(cc1)C(=O)O)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,VAMBUZYTCVDLCS-WWZJJOFDSA-N,no,,,,no,,,,,,no,,,,,yes,121613956,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"1,7","5,77",,,,,no,yes
14309,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1ccc(cc1)[N+](=O)[O-])C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,ZOTFMISFUKECFV-QIBSBUDHSA-N,no,,,,no,,,,,,no,,,,,yes,121613957,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"3,4","5,47",,,,,no,yes
14310,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1cccnc1)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,VOKLNKGFAWURBK-GGHZGINBSA-N,no,,,,no,,,,,,no,,,,,yes,121613958,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"2,9","5,54",,,,,no,yes
14311,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CNc1ccccc1)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,PPHLPUPOOAKMQM-WWZJJOFDSA-N,no,,,,no,,,,,,no,,,,,yes,121613959,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"1,5","5,82",,,,,no,yes
14312,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CNCc1ccccc1)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,HXFGSQDXPJCLOG-LSGWAJPXSA-N,no,,,,no,,,,,,no,,,,,yes,121613960,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,IC50,uM,"7,5","5,12",,,,,no,yes
14313,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3ncc(s3)c4ccccc4,PJDLIABGYBCSQU-QFVIIZQESA-N,no,,,,no,,,,,,no,,,,,yes,121614059,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,Ki,uM,"0,06","7,22",,,,,yes,yes
14314,virtual,COc1ccc(OCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3ncc(s3)c4ccccc4)cc1,WEJYZSSFVCVPIQ-GGCIBVLUSA-N,no,,,,no,,,,,,no,,,,,yes,121614060,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,Ki,uM,"0,27","6,57",,,,,yes,yes
14315,virtual,COc1ccc(OCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3ncc(s3)c4ccc(C)cc4)cc1,PLUKHFXQQIMFSQ-IAGMFGRWSA-N,no,,,,no,,,,,,no,,,,,yes,121614061,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,Ki,uM,"1,46","5,84",,,,,no,yes
14316,virtual,COc1ccc(OCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3ncc(s3)c4ccc(Cl)cc4)cc1,DXBSWRWNRNLZAM-RONPGKLQSA-N,no,,,,no,,,,,,no,,,,,yes,121614063,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,Ki,uM,"1,3","5,89",,,,,no,yes
14317,virtual,COc1ccc(OCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3ncc(s3)c4ccccc4OC)cc1,BWUPIUXLXYQDPH-IHAGIBJBSA-N,no,,,,no,,,,,,no,,,,,yes,121614065,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,Ki,uM,"0,47","6,33",,,,,yes,yes
14318,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1cccc(c1)N(C)C)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3ncc(s3)c4ccccc4,SAUDUBFZQXQOPS-IAGMFGRWSA-N,no,,,,no,,,,,,no,,,,,yes,121614066,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,Ki,uM,"0,17","6,77",,,,,yes,yes
14319,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)COc1cccc(c1)N(C)C)C(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3ncc(C)s3,CEZLCCHFGRIUBL-DJESZUOASA-N,no,,,,no,,,,,,no,,,,,yes,121614067,"Bioorg. Med. Chem., 2013, 21 (2), 412-424",,Ki,uM,"0,33","6,48",,,,,yes,yes
14320,virtual,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)C(C)C)[C@H](C)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)CN2NC(=O)c3c(cccc3[N+](=O)[O-])C2=O,FPOUHYIBNRERGL-AVJQSYAASA-N,no,,,,no,,,,,,no,,,,,yes,121890100,"Eur. J. Med. Chem., 2013, 65 (), 436-447",CORONA VIRUS,IC50,uM,"0,6","6,22",,,,,yes,yes
14321,virtual,COC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc2ccccc2)C(C)C,CMJOQABPDRNNJZ-MSFXJGGISA-N,no,,,,no,,,,,,no,,,,,yes,121890101,"Eur. J. Med. Chem., 2013, 65 (), 436-447",CORONA VIRUS,IC50,uM,"9,1","5,04",,,,,no,yes
14322,virtual,OC(=O)c1ccc(\C=C\2/C(=O)N(N=C2c3ccccc3)c4ccc(F)cc4)cc1,ORQDYVINJXCMJR-ZHZULCJRSA-N,no,,,,no,,,,,,no,,,,,yes,121890113,"Eur. J. Med. Chem., 2013, 65 (), 436-447",CORONA VIRUS,IC50,uM,"6,8","5,17",,,,,no,yes
14323,virtual,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c3nc4ccccc4s3,OMXJEJZIGLOSHY-VCOUNFBDSA-N,no,,,,no,,,,,,no,,,,,yes,121890119,"Eur. J. Med. Chem., 2013, 65 (), 436-447",CORONA VIRUS,Ki,uM,"1,71","5,77",,,,,no,yes
14324,virtual,Brc1cccc2C(=O)C(=O)C(Cc3cc4ccccc4s3)c12,XDCJGGHIPOQMLF-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,6045512,"Annu. Rep. Med. Chem., 2006, 41, 183-196",SARS-COV,IC50,uM,"0,98","6,01",,,,,yes,yes
14325,virtual,Ic1ccc2C(Cc3cc4ccccc4s3)C(=O)C(=O)c2c1,CWBDSMSNJTZRSA-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,6045560,"Annu. Rep. Med. Chem., 2006, 41, 183-196",SARS-COV,IC50,uM,"0,95","6,02",,,,,yes,yes
14329,virtual,COc1ccccc1\N=C\c2nc(oc2OC(=O)C)c3ccccc3,BYASTERBUAMEAY-UDWIEESQSA-N,no,,,,no,,,,,,no,,,,,yes,20303691,"Bioorg. Med. Chem. Lett., 2010, 20 (12), 3569-3572",SARS CORONAVIRUS,IC50,uM,"3,3","5,48",,,,,no,yes
14330,virtual,COC1=CC(=O)OC(=C1)CS(=O)c2nc3cccnc3s2,ILIMWMDSJRDGKI-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,20303692,"Bioorg. Med. Chem. Lett., 2010, 20 (12), 3569-3572",SARS CORONAVIRUS,IC50,uM,"7,2","5,14",,,,,no,yes
14331,virtual,Clc1ccc(cc1)C2C(C(=NN2c3ccc(Cl)c(Cl)c3)c4ccc(Br)cc4)n5ccnc5,KGBQLRVREQTODQ-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,20303693,"Bioorg. Med. Chem. Lett., 2010, 20 (12), 3569-3572",SARS CORONAVIRUS,IC50,uM,"2,5","5,60",,,,,no,yes
14332,virtual,COC1=C2C=CC=CC2=NC(=O)C1Sc3nnnn3c4ccc(OCc5ccccc5)cc4,NFZAMNFXGWCWPR-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,20303694,"Bioorg. Med. Chem. Lett., 2010, 20 (12), 3569-3572",SARS CORONAVIRUS,IC50,uM,2,"5,70",,,,,no,yes
14333,virtual,OC(=O)c1ccc(\C=C\2/C(=O)N(N=C2c3ccccc3)c4ccc(cc4)C#N)cc1,LILSTRSJSINJSR-STZFKDTASA-N,no,,,,no,,,,,,no,,,,,yes,20418907,"Bioorg. Med. Chem., 2010, 18 (22), 7849-7854",SARS CORONAVIRUS,IC50,uM,"5,5","5,26",,,,,no,yes
14334,virtual,CCC(C)c1ccc(cc1)N(C(C(=O)NC2CCCC2)c3cccnc3)C(=O)c4occc4,KMPOAXYUGWTIIV-UHFFFAOYSA-N,no,,,,no,,,,,,no,,,,,yes,121686534,"J. Med. Chem., 2013, 56 (2), 534-546",SARS CORONAVIRUS,IC50,uM,"2,2","5,66",,,,,no,yes
